modelvec,id,firm,market,price,const,mpd,air,space,hpwt,share,share_out,prodvec,newmodv,mpg,quantity
TYCORO,1798,1,8,6.239264,1,2.724776,0,1.0395,0.341686,0.002751,0.877832,TYCORO,TYCORO78,2.8,212.757
TYCORO,1800,1,8,7.529141,1,1.946269,0,1.1072,0.35225,0.00045,0.877832,TYCORO,TYCORO78,2,34.823
TYCELI,1801,1,8,8.065951,1,1.946269,0,1.1136,0.4,0.002164,0.877832,TYCELI,TYCELI71,2,167.366
TYCRES,1802,1,8,11.332822,1,1.946269,1,1.2395,0.40104,0.000161,0.877832,TYCRES,TYCRES78,2,12.484
VWRABB,1803,7,8,7.421779,1,2.530149,0,0.9984,0.363171,0.001634,0.877832,VWRABB,VWRABB78,2.6,126.343
VWDASH,1805,7,8,9.317485,1,2.238209,0,1.0899,0.364486,0.000372,0.877832,VWDASH,VWDASH74,2.3,28.739
VWSCRO,1807,7,8,9.34816,1,2.432836,0,0.9984,0.376059,0.000364,0.877832,VWSCRO,VWSCRO78,2.5,28.137
VWBEET,1808,7,8,8.734663,1,2.043582,0,0.976,0.223409,0.000128,0.877832,VWBEET,VWBEET74,2.1,9.932
VV244,1809,6,8,10.958589,1,1.848955,0,1.2931,0.34375,0.000176,0.877832,VV244,VV24475,1.9,13.612
VVGL,1810,6,8,15.71319,1,1.459701,1,1.2931,0.385965,0.000111,0.877832,VVGL,VVGL78,1.5,8.621
RNLECA,1811,24,8,5.495399,1,2.530149,0,0.852,0.337648,0.000186,0.877832,RNLECA,RNLECA77,2.6,14.403
AMSPIR,1113,15,9,5.307163,1,1.768771,0,1.2024,0.321414,0.000673,0.895517,AMSPIR,AMSPIR79,2.2,54.356
AMCONC,1117,15,9,6.183196,1,1.447176,0,1.3392,0.306227,0.001058,0.895517,AMCONC,AMCONC78,1.8,85.432
AMPACE,1120,15,9,6.940771,1,1.366777,0,1.3321,0.319183,0.000101,0.895517,AMPACE,AMPACE79,1.7,8.168
BKSKYH,1124,19,9,6.280992,1,1.286379,0,1.188,0.385463,0.000232,0.895517,BKSKYH,BKSKYH75,1.6,18.768
BKSKYL,1126,19,9,6.202479,1,1.286379,0,1.4673,0.396704,0.001424,0.895517,BKSKYL,BKSKYL79,1.6,115
BKCNTS,1127,19,9,6.915978,1,1.447176,0,1.4308,0.343924,0.00077,0.895517,BKCNTS,BKCNTS78,1.8,62.21
BKREGA,1130,19,9,7.447658,1,1.447176,0,1.46,0.346649,0.003087,0.895517,BKREGA,BKREGA79,1.8,249.379
BKLSAB,1132,19,9,8.415978,1,1.447176,0,1.7082,0.332466,0.001604,0.895517,BKLSAB,BKLSAB76,1.8,129.554
BKELCT,1135,19,9,12.22865,1,1.20598,0,1.8174,0.404594,0.001092,0.895517,BKELCT,BKELCT77,1.5,88.195
BKRIVE,1136,19,9,14.716253,1,1.286379,0,1.4697,0.412344,0.000636,0.895517,BKRIVE,BKRIVE77,1.6,51.402
CDSEVI,1137,19,9,22.347107,1,1.125581,1,1.4688,0.406699,0.000561,0.895517,CDSEVI,CDSEVI76,1.4,45.317
CDELDR,1141,19,9,20.203857,1,1.125581,1,1.4688,0.448312,0.000774,0.895517,CDELDR,CDELDR79,1.4,62.553
CVCHEV,1145,19,9,5.608815,1,2.331561,0,1.0106,0.340301,0.004651,0.895517,CVCHEV,CVCHEV79,2.9,375.724
CVNOVA,1146,19,9,5.585399,1,1.527575,0,1.4381,0.361749,0.003818,0.895517,CVNOVA,CVNOVA76,1.9,308.437
CVMONZ,1148,19,9,5.30303,1,1.929568,0,1.188,0.349243,0.001753,0.895517,CVMONZ,CVMONZ77,2.4,141.564
CVMALI,1151,19,9,6.769972,1,1.768771,0,1.3896,0.314592,0.004262,0.895517,CVMALI,CVMALI78,2.2,344.233
CVCAMA,1154,19,9,7.11157,1,1.447176,0,1.485,0.347958,0.002535,0.895517,CVCAMA,CVCAMA75,1.8,204.742
CVMNTC,1156,19,9,7.34573,1,1.768771,0,1.4472,0.309312,0.003292,0.895517,CVMNTC,CVMNTC79,2.2,265.877
CVCORV,1163,19,9,16.960055,1,1.045183,0,1.2834,0.578292,0.000478,0.895517,CVCORV,CVCORV78,1.3,38.631
CRLEBA,1164,16,9,7.546832,1,1.447176,0,1.5111,0.3003,0.001233,0.895517,CRLEBA,CRLEBA78,1.8,99.588
CRCORD,1166,16,9,8.72865,1,1.286379,0,1.6848,0.366848,0.000765,0.895517,CRCORD,CRCORD79,1.6,61.801
CRNEWP,1167,16,9,8.822314,1,1.366777,0,1.7238,0.311615,0.001083,0.895517,CRNEWP,CRNEWP79,1.7,87.451
DGOMNI,1170,16,9,6.155647,1,2.009967,0,1.1055,0.327869,0.00154,0.895517,DGOMNI,DGOMNI78,2.5,124.378
DGCOLT,1171,16,9,6.184573,1,2.653156,0,0.9943,0.39604,0.000776,0.895517,DGCOLT,DGCOLT72,3.3,62.705
DGASPE,1174,16,9,6.220386,1,1.447176,0,1.4746,0.321027,0.001458,0.895517,DGASPE,DGASPE76,1.8,117.777
DGMAGN,1177,16,9,8.318182,1,1.286379,0,1.6848,0.367347,0.000307,0.895517,DGMAGN,DGMAGN79,1.6,24.784
DGCHLN,1178,16,9,8.935262,1,2.090365,0,1.2144,0.33195,0.000175,0.895517,DGCHLN,DGCHLN78,2.6,14.166
DGDIPL,1179,16,9,7.349862,1,1.447176,0,1.5111,0.3003,0.000559,0.895517,DGDIPL,DGDIPL78,1.8,45.129
DGSTRE,1181,16,9,8.997245,1,1.366777,0,1.7238,0.308555,0.00035,0.895517,DGSTRE,DGSTRE79,1.7,28.303
FDFIES,1183,18,9,6.188705,1,2.251163,0,0.9176,0.389841,0.000967,0.895517,FDFIES,FDFIES78,2.8,78.109
FDPINT,1184,18,9,4.730028,1,1.768771,0,1.183,0.377845,0.002324,0.895517,FDPINT,FDPINT76,2.2,187.708
FDFRMO,1187,18,9,5.812672,1,1.607973,0,1.3774,0.345912,0.004195,0.895517,FDFRMO,FDFRMO78,2,338.819
FDMUST,1190,18,9,6.190083,1,1.447176,0,1.224,0.361991,0.003764,0.895517,FDMUST,FDMUST74,1.8,304.053
FDGRNA,1193,18,9,6.586777,1,1.447176,0,1.4652,0.313105,0.001755,0.895517,FDGRNA,FDGRNA77,1.8,141.737
FDLTD2,1195,18,9,7.797521,1,1.125581,0,1.738,0.345994,0.000331,0.895517,FDLTD2,FDLTD279,1.4,26.7
FDTHNB,1197,18,9,8.716253,1,1.125581,0,1.7222,0.341639,0.00267,0.895517,FDTHNB,FDTHNB77,1.4,215.698
LCVERS,1198,18,9,18.9573,1,1.125581,1,1.5075,0.352877,0.000168,0.895517,LCVERS,LCVERS77,1.4,13.586
LCCONT,1199,18,9,16.657025,1,0.964784,1,1.864,0.342009,0.000753,0.895517,LCCONT,LCCONT79,1.2,60.797
LCMARK,1200,18,9,18.96832,1,0.964784,1,1.848,0.346481,0.000704,0.895517,LCMARK,LCMARK79,1.2,56.888
MCBOBC,1201,18,9,5.652893,1,1.768771,0,1.19,0.363036,0.000553,0.895517,MCBOBC,MCBOBC76,2.2,44.674
MCCAPR,1204,18,9,6.710744,1,1.607973,0,1.26,0.345369,0.001125,0.895517,MCCAPR,MCCAPR79,2,90.85
MCZEPH,1207,18,9,6.019284,1,1.607973,0,1.3774,0.341085,0.00123,0.895517,MCZEPH,MCZEPH78,2,99.335
MCMONA,1211,18,9,6.668044,1,1.447176,0,1.485,0.311797,0.000685,0.895517,MCMONA,MCMONA77,1.8,55.347
MCCOUG,1213,18,9,7.608815,1,1.125581,0,1.738,0.346084,0.001549,0.895517,MCCOUG,MCCOUG77,1.4,125.139
MCMARQ,1214,18,9,8.797521,1,1.20598,0,1.6536,0.362665,0.001172,0.895517,MCMARQ,MCMARQ79,1.5,94.654
ODSTRF,1215,19,9,5.88843,1,1.929568,0,1.188,0.334572,0.00023,0.895517,ODSTRF,ODSTRF79,2.4,18.611
ODOMEG,1218,19,9,5.896694,1,1.447176,0,1.46,0.368826,0.00062,0.895517,ODOMEG,ODOMEG79,1.8,50.098
ODCUTL,1220,19,9,6.939394,1,1.447176,0,1.4256,0.373377,0.001405,0.895517,ODCUTL,ODCUTL75,1.8,113.465
ODDELT,1226,19,9,8.556474,1,1.447176,0,1.6786,0.329702,0.002769,0.895517,ODDELT,ODDELT77,1.8,223.699
OD98,1230,19,9,12.114325,1,1.20598,1,1.7017,0.415584,0.00114,0.895517,OD98,OD9878,1.5,92.075
ODTORN,1232,19,9,14.750689,1,1.286379,1,1.4832,0.442241,0.00058,0.895517,ODTORN,ODTORN79,1.6,46.845
PLCHAM,1235,16,9,6.095041,1,2.733555,0,0.9891,0.404624,0.000335,0.895517,PLCHAM,PLCHAM79,3.4,27.031
PLHORI,1236,16,9,6.155647,1,2.009967,0,1.1055,0.327869,0.001817,0.895517,PLHORI,PLHORI78,2.5,146.74
PLARRO,1237,16,9,6.400826,1,2.251163,0,1.0752,0.366667,0.00027,0.895517,PLARRO,PLARRO76,2.8,21.829
PLVOLA,1239,16,9,6.203857,1,1.447176,0,1.4746,0.321027,0.002069,0.895517,PLVOLA,PLVOLA76,1.8,167.091
PLSAPO,1242,16,9,8.933884,1,2.090365,0,1.2328,0.435685,0.000153,0.895517,PLSAPO,PLSAPO78,2.6,12.322
PTSUNB,1243,19,9,6.892562,1,1.929568,0,1.267,0.352526,0.001103,0.895517,PTSUNB,PTSUNB77,2.4,89.107
PTPHOE,1245,19,9,5.769972,1,1.366777,0,1.4892,0.361977,0.001001,0.895517,PTPHOE,PTPHOE77,1.7,80.857
PTLEMA,1247,19,9,7.071625,1,1.447176,0,1.4527,0.378041,0.001424,0.895517,PTLEMA,PTLEMA79,1.8,114.993
PTFIRB,1250,19,9,7.245179,1,1.286379,0,1.4527,0.353086,0.001847,0.895517,PTFIRB,PTFIRB72,1.6,149.211
PTGRNP,1258,19,9,7.512397,1,1.447176,0,1.4965,0.367882,0.002174,0.895517,PTGRNP,PTGRNP78,1.8,175.573
AD5000,1813,7,9,13.395317,1,1.286379,0,1.33,0.39283,0.00035,0.895517,AD5000,AD500078,1.6,28.276
ADFOX,1814,7,9,8.87741,1,1.849169,0,1.0899,0.378641,7.60E-05,0.895517,ADFOX,ADFOX75,2.3,6.151
BW528I,1815,8,9,21.356749,1,1.366777,1,1.292,0.509036,8.50E-05,0.895517,BW528I,BW528I79,1.7,6.878
BW320I,1816,8,9,13.409091,1,1.527575,0,1.1392,0.434783,0.000292,0.895517,BW320I,BW320I77,1.9,23.604
DTB210,1818,2,9,6.320937,1,2.170764,0,1.0395,0.331802,0.002684,0.895517,DTB210,DTB21079,2.7,216.812
DTHN31,1820,2,9,6.651515,1,2.170764,0,1.0176,0.336788,0.001005,0.895517,DTHN31,DTHN3179,2.7,81.21
DTHLA5,1821,2,9,7.27135,1,1.929568,0,1.071,0.474752,0.000668,0.895517,DTHLA5,DTHLA579,2.4,53.949
DTHLG8,1822,2,9,11.19697,1,1.607973,0,1.1895,0.583997,0.00015,0.895517,DTHLG8,DTHLG879,2,12.116
FT128,1823,17,9,5.199725,1,1.688372,0,0.9796,0.316062,0.000104,0.895517,FT128,FT12876,2.1,8.439
FTSTRA,1825,17,9,6.192837,1,2.251163,0,1.0465,0.345,0.000152,0.895517,FTSTRA,FTSTRA79,2.8,12.285
FTBRAV,1826,17,9,8.444904,1,1.849169,0,1.1245,0.356846,0.000177,0.895517,FTBRAV,FTBRAV78,2.3,14.291
FTSPID,1827,17,9,10.924242,1,1.607973,0,1.0432,0.383929,0.00018,0.895517,FTSPID,FTSPID75,2,14.572
HDCIVI,1828,3,9,5.026171,1,2.251163,0,0.876,0.322981,0.001926,0.895517,HDCIVI,HDCIVI76,2.8,155.541
HDACCO,1831,3,9,8.767218,1,2.090365,0,1.0496,0.30867,0.001955,0.895517,HDACCO,HDACCO76,2.6,157.919
HDPREL,1832,3,9,8.87741,1,2.009967,0,1.053,0.34188,0.000493,0.895517,HDPREL,HDPREL79,2.5,39.831
MZSPOR,1833,4,9,7.568871,1,2.009967,0,1.1484,0.311284,0.000355,0.895517,MZSPOR,MZSPOR79,2.5,28.684
MZRTRY,1834,4,9,9.910468,1,1.366777,0,1.0985,0.425532,0.000679,0.895517,MZRTRY,MZRTRY79,1.7,54.853
MZGLC,1835,4,9,5.502755,1,2.41196,0,0.9856,0.332481,0.000899,0.895517,MZGLC,MZGLC79,3,72.601
MB240D,1836,9,9,23.099174,1,2.170764,0,1.337,0.201299,0.000137,0.895517,MB240D,MB240D74,2.7,11.066
MB300D,1837,9,9,29.610193,1,1.849169,0,1.3561,0.227474,0.00011,0.895517,MB300D,MB300D75,2.3,8.846
MB280E,1838,9,9,31.601928,1,1.125581,0,1.3561,0.401171,2.00E-05,0.895517,MB280E,MB280E77,1.4,1.577
MB450S,1839,9,9,46.526171,1,0.964784,0,1.554,0.466321,5.20E-05,0.895517,MB450S,MB450S74,1.2,4.162
PG504,1841,14,9,11.07438,1,1.366777,0,1.1682,0.290429,2.40E-05,0.895517,PG504,PG50478,1.7,1.951
PG504D,1842,14,9,12.451791,1,2.251163,0,1.2078,0.225397,0.000107,0.895517,PG504D,PG504D77,2.8,8.649
PS924,1844,12,9,20.110193,1,1.366777,0,1.139,0.40529,0.000103,0.895517,PS924,PS92479,1.7,8.345
PS911S,1845,12,9,31.625344,1,1.20598,0,1.0985,0.742981,4.00E-05,0.895517,PS911S,PS911S79,1.5,3.267
PS928,1846,12,9,45.296143,1,0.884385,0,1.3213,0.696565,1.90E-05,0.895517,PS928,PS92879,1.1,1.555
RNLECA,1847,24,9,5.365014,1,2.090365,0,0.852,0.326393,0.00022,0.895517,RNLECA,RNLECA77,2.6,17.732
SA99GL,1848,11,9,9.363636,1,1.527575,0,1.1591,0.425101,3.50E-05,0.895517,SA99GL,SA99GL76,1.9,2.818
SA900G,1849,11,9,12.876033,1,1.527575,0,1.2596,0.408922,7.10E-05,0.895517,SA900G,SA900G79,1.9,5.735
SBDL,1850,5,9,6.307163,1,2.331561,0,0.9796,0.316302,0.000126,0.895517,SBDL,SBDL74,2.9,10.217
TYCORO,1852,1,9,5.858127,1,2.492359,0,1.023,0.28348,0.003183,0.895517,TYCORO,TYCORO79,3.1,257.096
TYCORO,1854,1,9,7.87741,1,1.447176,0,1.155,0.355731,0.000453,0.895517,TYCORO,TYCORO78,1.8,36.57
TYCELI,1855,1,9,8.125344,1,1.447176,0,1.1136,0.362903,0.001816,0.895517,TYCELI,TYCELI71,1.8,146.653
TYCRES,1856,1,9,11.403581,1,1.447176,1,1.2395,0.383523,0.000147,0.895517,TYCRES,TYCRES78,1.8,11.91
VWBEET,1857,7,9,9.366391,1,1.607973,0,0.976,0.223409,0.000132,0.895517,VWBEET,VWBEET74,2,10.681
VWSCRC,1858,7,9,9.76584,1,1.929568,0,0.9984,0.376059,0.000322,0.895517,VWSCRC,VWSCRC79,2.4,26.014
VWRABB,1859,7,9,8.001377,1,2.009967,0,0.9984,0.373684,0.000594,0.895517,VWRABB,VWRABB78,2.5,47.965
VWDASH,1861,7,9,10.217631,1,1.849169,0,1.0899,0.364486,0.000303,0.895517,VWDASH,VWDASH74,2.3,24.468
VV244D,1864,6,9,10.309917,1,1.527575,0,1.2931,0.343392,0.000194,0.895517,VV244D,VV244D79,1.9,15.689
VV264G,1865,6,9,15.282369,1,1.20598,0,1.2931,0.341526,0.000117,0.895517,VV264G,VV264G79,1.5,9.479
AMSPIR,1261,15,10,5.467233,1,1.456064,0,1.2024,0.318471,0.000604,0.910506,AMSPIR,AMSPIR79,2.2,49.723
AMCONC,1263,15,10,6.333738,1,1.456064,0,1.3135,0.331858,0.000789,0.910506,AMCONC,AMCONC78,2.2,64.991
AMPACE,1265,15,10,6.561893,1,1.125141,0,1.3398,0.317763,2.50E-05,0.910506,AMPACE,AMPACE79,1.7,2.083
AMEAGL,1267,15,10,9.002427,1,1.058956,0,1.3464,0.289855,0.000396,0.910506,AMEAGL,AMEAGL80,1.6,32.641
BKSKYH,1268,19,10,6.324029,1,0.992771,0,1.17,0.399419,6.50E-05,0.910506,BKSKYH,BKSKYH75,1.5,5.388
BKSKYL,1269,19,10,6.660194,1,1.588434,0,1.2376,0.369155,0.002134,0.910506,BKSKYL,BKSKYL80,2.4,175.741
BKCENT,1271,19,10,7.109223,1,1.058956,0,1.4308,0.354153,0.001771,0.910506,BKCENT,BKCENT75,1.6,145.894
BKREGA,1274,19,10,7.895631,1,1.058956,0,1.46,0.35313,0.002418,0.910506,BKREGA,BKREGA79,1.6,199.207
BKLSAB,1276,19,10,8.42233,1,1.191325,0,1.7004,0.326506,0.001074,0.910506,BKLSAB,BKLSAB76,1.8,88.504
BKELCT,1281,19,10,11.626214,1,1.125141,1,1.7238,0.349357,0.000761,0.910506,BKELCT,BKELCT80,1.7,62.717
BKRIVE,1284,19,10,14.126214,1,0.992771,1,1.5111,0.440407,0.000521,0.910506,BKRIVE,BKRIVE77,1.5,42.917
CDSEVI,1285,19,10,24.850728,1,1.38988,1,1.476,0.268474,0.000421,0.910506,CDSEVI,CDSEVI80,2.1,34.709
CDFLTW,1287,19,10,18.88835,1,0.860402,1,1.5785,0.366569,0.001532,0.910506,CDFLTW,CDFLTW80,1.3,126.151
CDELDR,1291,19,10,19.588592,1,0.926586,1,1.5785,0.380977,0.000657,0.910506,CDELDR,CDELDR80,1.4,54.142
CVCHEV,1293,19,10,5.747573,1,1.720803,0,1.0292,0.341797,0.00454,0.910506,CVCHEV,CVCHEV79,2.6,373.988
CVCITA,1294,19,10,6.737864,1,1.588434,0,1.2213,0.369307,0.004549,0.910506,CVCITA,CVCITA80,2.4,374.706
CVMONZ,1296,19,10,5.379854,1,1.456064,0,1.188,0.328621,0.001825,0.910506,CVMONZ,CVMONZ77,2.2,150.32
CVMALI,1298,19,10,6.816748,1,1.323695,0,1.3896,0.383206,0.00325,0.910506,CVMALI,CVMALI80,2,267.732
CVCAMA,1301,19,10,7.091019,1,1.323695,0,1.485,0.357365,0.001418,0.910506,CVCAMA,CVCAMA75,2,116.824
CVMNTC,1303,19,10,7.917476,1,1.25751,0,1.4472,0.37049,0.002011,0.910506,CVMNTC,CVMNTC80,1.9,165.638
CVCORV,1309,19,10,16.947816,1,0.926586,1,1.2834,0.592639,0.000443,0.910506,CVCORV,CVCORV78,1.4,36.507
CRLEBA,1310,16,10,7.910194,1,1.125141,0,1.545,0.272727,0.000795,0.910506,CRLEBA,CRLEBA80,1.7,65.519
CRCORD,1312,16,10,8.468447,1,1.125141,0,1.533,0.275229,0.000545,0.910506,CRCORD,CRCORD80,1.7,44.908
DGOMNI,1317,16,10,6.894417,1,1.522249,0,1.089,0.310263,0.000743,0.910506,DGOMNI,DGOMNI80,2.3,61.24
DGCOLT,1318,16,10,5.376214,1,2.448835,0,0.9891,0.38674,0.000605,0.910506,DGCOLT,DGCOLT80,3.7,49.798
DGASPE,1320,16,10,6.264563,1,1.125141,0,1.4965,0.28436,0.000669,0.910506,DGASPE,DGASPE80,1.7,55.092
DGCHLN,1323,16,10,7.890777,1,1.38988,0,1.2144,0.392523,0.000153,0.910506,DGCHLN,DGCHLN80,2.1,12.617
DGDIPL,1324,16,10,7.526699,1,1.125141,0,1.5244,0.272727,0.000403,0.910506,DGDIPL,DGDIPL80,1.7,33.157
DGMIRA,1327,16,10,8.06432,1,1.125141,0,1.533,0.27439,0.000335,0.910506,DGMIRA,DGMIRA80,1.7,27.595
DGSTRE,1329,16,10,8.651699,1,1.058956,0,1.7238,0.252454,0.000206,0.910506,DGSTRE,DGSTRE80,1.6,16.934
FDFIES,1341,18,10,6.106796,1,1.720803,0,0.9176,0.388181,0.000833,0.910506,FDFIES,FDFIES78,2.6,68.595
FDPNTP,1342,18,10,4.996359,1,1.588434,0,1.197,0.370215,0.00173,0.910506,FDPNTP,FDPNTP80,2.4,142.467
FDFRMO,1344,18,10,6.081311,1,1.522249,0,1.3916,0.338592,0.003463,0.910506,FDFRMO,FDFRMO78,2.3,285.272
FDMUST,1348,18,10,6.788835,1,1.38988,0,1.224,0.3594,0.002735,0.910506,FDMUST,FDMUST74,2.1,225.29
FDGRNA,1350,18,10,6.873786,1,1.25751,0,1.5,0.312299,0.001073,0.910506,FDGRNA,FDGRNA77,1.9,88.371
FDLTD,1352,18,10,8.637136,1,1.125141,0,1.638,0.374101,0.00177,0.910506,FDLTD,FDLTD80,1.7,145.831
FDTHNB,1354,18,10,8.271845,1,1.191325,0,1.5075,0.368826,0.001545,0.910506,FDTHNB,FDTHNB80,1.8,127.248
LCVERS,1355,18,10,19.009709,1,0.992771,1,1.5075,0.360557,5.10E-05,0.910506,LCVERS,LCVERS77,1.5,4.219
LCMARK,1357,18,10,20.256068,1,1.125141,1,1.738,0.32347,0.000429,0.910506,LCMARK,LCMARK80,1.7,35.371
MCBOBC,1358,18,10,5.781553,1,1.588434,0,1.183,0.608997,0.000326,0.910506,MCBOBC,MCBOBC76,2.4,26.821
MCCAPR,1360,18,10,6.883495,1,1.38988,0,1.26,0.568843,0.00076,0.910506,MCCAPR,MCCAPR79,2.1,62.592
MCZEPH,1363,18,10,6.259709,1,1.522249,0,1.3916,0.332452,0.001057,0.910506,MCZEPH,MCZEPH78,2.3,87.032
MCMONA,1366,18,10,6.979369,1,1.25751,0,1.485,0.287173,0.000385,0.910506,MCMONA,MCMONA77,1.9,31.71
MCMARQ,1369,18,10,8.71966,1,1.125141,0,1.6536,0.372706,0.000639,0.910506,MCMARQ,MCMARQ79,1.7,52.644
ODSTRF,1370,19,10,5.764563,1,1.588434,0,1.188,0.338855,6.50E-05,0.910506,ODSTRF,ODSTRF79,2.4,5.334
ODOMEG,1372,19,10,6.883495,1,1.588434,0,1.274,0.370828,0.001059,0.910506,ODOMEG,ODOMEG80,2.4,87.262
ODCUTL,1374,19,10,7.432039,1,1.058956,0,1.44,0.358423,0.002559,0.910506,ODCUTL,ODCUTL75,1.6,210.784
ODDELT,1379,19,10,8.379854,1,1.191325,0,1.6863,0.327576,0.001797,0.910506,ODDELT,ODDELT77,1.8,147.997
OD98,1384,19,10,11.549757,1,1.125141,1,1.4832,0.395883,0.000892,0.910506,OD98,OD9880,1.7,73.464
ODTORN,1385,19,10,12.399272,1,0.992771,1,1.4832,0.277118,0.00045,0.910506,ODTORN,ODTORN80,1.5,37.051
PLCHAM,1386,16,10,5.376214,1,2.316466,0,0.9891,0.38674,8.10E-05,0.910506,PLCHAM,PLCHAM79,3.5,6.634
PLHORI,1387,16,10,6.706311,1,1.522249,0,1.089,0.310263,0.000957,0.910506,PLHORI,PLHORI80,2.3,78.823
PLARRO,1388,16,10,5.567961,1,1.919357,0,1.0752,0.365796,0.000581,0.910506,PLARRO,PLARRO76,2.9,47.853
PLVOLA,1389,16,10,6.25,1,1.125141,0,1.4965,0.28436,0.000876,0.910506,PLVOLA,PLVOLA80,1.7,72.116
PLSAPO,1392,16,10,7.802184,1,1.38988,0,1.2328,0.392523,0.000121,0.910506,PLSAPO,PLSAPO78,2.1,10.003
PLGRNF,1393,16,10,8.180825,1,1.058956,0,1.7238,0.170455,0.000166,0.910506,PLGRNF,PLGRNF80,1.6,13.682
PTSUNB,1395,19,10,5.610437,1,1.456064,0,1.17,0.330388,0.00161,0.910506,PTSUNB,PTSUNB77,2.2,132.63
PTPHOE,1397,19,10,6.632282,1,1.588434,0,1.26,0.360577,0.001201,0.910506,PTPHOE,PTPHOE80,2.4,98.952
PTLEMA,1399,19,10,6.987864,1,1.38988,0,1.4328,0.361842,0.000946,0.910506,PTLEMA,PTLEMA79,2.1,77.911
PTFIRB,1402,19,10,7.218447,1,1.323695,0,1.4527,0.35179,0.000991,0.910506,PTFIRB,PTFIRB72,2,81.592
PTBNNV,1408,19,10,8.697816,1,1.323695,0,1.6555,0.33065,0.000946,0.910506,PTBNNV,PTBNNV80,2,77.911
PTGRNP,1411,19,10,8.035194,1,1.323695,0,1.4746,0.366359,0.001438,0.910506,PTGRNP,PTGRNP78,2,118.414
ARSPID,1866,20,10,16.984223,1,1.25751,0,1.0465,0.456212,3.10E-05,0.910506,ARSPID,ARSPID80,1.9,2.539
AD5000,1867,7,10,12.864078,1,1.125141,0,1.33,0.39253,0.000194,0.910506,AD5000,AD500080,1.7,16.004
AD5000,1868,7,10,13.834951,1,1.786988,0,1.33,0.255335,9.80E-05,0.910506,AD5000,AD500080,2.7,8.038
AD4000,1869,7,10,10.764563,1,1.456064,0,1.1859,0.348944,0.000178,0.910506,AD4000,AD400080,2.2,14.683
BW528I,1870,8,10,24.453883,1,1.191325,1,1.292,0.552468,9.70E-05,0.910506,BW528I,BW528I79,1.8,7.992
BW320I,1871,8,10,14.332524,1,1.654618,1,1.1392,0.43894,0.000313,0.910506,BW320I,BW320I77,2.5,25.786
BW733I,1872,8,10,35.127427,1,1.058956,1,1.4058,0.507141,2.50E-05,0.910506,BW733I,BW733I78,1.6,2.047
DTLB21,1873,2,10,6.23665,1,2.051727,0,1.0395,0.291457,0.002189,0.910506,DTLB21,DTLB2180,3.1,180.324
DT310S,1874,2,10,6.722087,1,2.051727,0,1.0176,0.322581,0.001168,0.910506,DT310S,DT310S80,3.1,96.204
DT510,1875,2,10,7.692961,1,1.985542,0,1.071,0.392324,0.000753,0.910506,DT510,DT51080,3,62.02
DTG810,1876,2,10,10.168689,1,1.38988,0,1.1895,0.422684,0.000115,0.910506,DTG810,DTG81080,2.1,9.44
FTSTRA,1878,17,10,5.923544,1,1.654618,0,1.0465,0.320988,0.000149,0.910506,FTSTRA,FTSTRA79,2.5,12.253
FTVRAV,1879,17,10,9.293689,1,1.456064,0,1.1245,0.323887,9.00E-05,0.910506,FTVRAV,FTVRAV80,2.2,7.417
HDCIVI,1881,3,10,4.610437,1,1.853173,0,0.9324,0.319396,0.001684,0.910506,HDCIVI,HDCIVI76,2.8,138.74
HDACCO,1883,3,10,7.906553,1,1.654618,0,1.0496,0.303707,0.002258,0.910506,HDACCO,HDACCO76,2.5,185.978
HDPREL,1884,3,10,8.003641,1,1.654618,0,1.053,0.319249,0.000615,0.910506,HDPREL,HDPREL79,2.5,50.676
MZGLC,1885,4,10,5.03034,1,2.316466,0,0.9856,0.330789,0.00076,0.910506,MZGLC,MZGLC79,3.5,62.593
MZ626,1887,4,10,7.578883,1,1.853173,0,1.1484,0.289017,0.000671,0.910506,MZ626,MZ62680,2.8,55.281
MB240D,1889,9,10,22.671117,1,1.853173,0,1.3561,0.20598,0.000118,0.910506,MB240D,MB240D74,2.8,9.707
MB300D,1890,9,10,29.776699,1,1.853173,1,1.3561,0.231928,0.000114,0.910506,MB300D,MB300D75,2.8,9.411
MB280E,1891,9,10,31.787621,1,1.058956,1,1.3561,0.411411,1.00E-05,0.910506,MB280E,MB280E77,1.6,0.854
MB450S,1892,9,10,46.466019,1,1.058956,1,1.554,0.471822,3.40E-05,0.910506,MB450S,MB450S74,1.6,2.766
PG505,1893,14,10,12.621359,1,1.058956,0,1.2903,0.317881,1.10E-05,0.910506,PG505,PG50580,1.6,0.944
PG505D,1894,14,10,13.774272,1,1.919357,0,1.2903,0.221875,4.10E-05,0.910506,PG505D,PG505D80,2.9,3.393
PS911S,1896,12,10,33.616505,1,1.058956,0,1.0985,0.742981,4.20E-05,0.910506,PS911S,PS911S79,1.6,3.461
PS928,1897,12,10,46.031553,1,0.992771,0,1.2848,0.696565,1.80E-05,0.910506,PS928,PS92879,1.5,1.468
SA99GL,1898,11,10,9.70267,1,1.38988,0,1.3148,0.204,3.20E-05,0.910506,SA99GL,SA99GL80,2.1,2.662
SA900G,1899,11,10,12.493932,1,1.38988,0,1.2596,0.376344,3.60E-05,0.910506,SA900G,SA900G79,2.1,2.978
SBSTD,1900,5,10,4.853155,1,1.654618,0,0.9577,0.544554,0.000256,0.910506,SBSTD,SBSTD80,2.5,21.102
